# 641947 non-edge tracers in default, 14312 voids
# VoidID CoreParticle CoreDens Zone#Parts Void#Zones Void#Parts VoidVol(Mpc/h^3) VoidDensRatio
35572 398179 0.261041 13 1 13 16380152.812200 1.657419
5312 108407 0.261053 89 1 89 14197890.995036 1.376108
25852 333177 0.261268 93 1 93 55474379.913498 1.342705
55425 478696 0.261276 97 1 97 18146052.154223 1.575061
91520 714280 0.261386 87 1 87 52927710.115234 1.379059
14558 211651 0.261407 107 1 107 16781371.883686 1.177787
90492 707182 0.261444 52 1 52 8212047.862296 1.349820
12895 193633 0.261465 77 1 77 35941642.680998 1.521174
48747 453349 0.261519 45 1 45 18136190.913986 1.959699
1802 52545 0.261556 132 1 132 21883462.204184 1.534881
15891 225279 0.261613 79 1 79 12971652.081271 1.370729
6850 126259 0.261808 25 1 25 20704944.842581 1.109610
85047 669789 0.261832 155 1 155 24669469.891647 1.193665
7070 128695 0.261927 32 1 32 22076720.879403 1.542579
95213 738701 0.262028 19 1 19 17488087.490481 1.152042
71138 567705 0.262302 12 1 12 6432802.494409 1.115128
12399 188622 0.262314 26 1 26 10945498.925144 1.223810
92029 717618 0.262442 57 1 57 10633231.125058 1.602326
105669 829607 0.262448 84 1 84 15863888.942589 1.346219
54116 473449 0.262518 13 1 13 8293991.703932 1.453657
89951 703636 0.262527 107 1 107 19562861.789058 1.348058
21235 280170 0.262545 187 1 187 31021550.833428 1.405952
86666 680831 0.262559 22 1 22 13548916.825821 1.088976
24445 316322 0.262618 18 1 18 4312742.207758 2.094760
76572 612862 0.262928 126 1 126 15452990.712267 1.376440
889 24653 0.263123 115 1 115 19857094.516505 1.534259
59686 494964 0.263149 70 1 70 10399766.713134 1.025331
30950 374046 0.263150 27 1 27 45457865.705084 1.118271
52961 468939 0.263180 66 1 66 27650881.569845 1.491389
5866 114981 0.263229 72 1 72 12232435.845774 1.242613
28029 354263 0.263416 53 1 53 9660280.059715 1.590851
