# 12629 voids from default
# VoidID RA(deg) Dec(deg) redshift R_eff(Mpc/h) delta_min delta_avg lambda_v DensRatio Theta_eff(deg) EdgeFlag
46197 270.910028 31.232 1.694 80.9848 -0.471 0.092280 17.996605 1.147804 1.420122 0
68518 24.369110 -74.906 2.074 75.9838 -0.471 -0.022702 -4.101313 1.271275 1.187116 0
60496 79.560997 -17.693 1.234 61.3752 -0.471 -0.113338 -15.847729 1.062024 1.318045 0
54897 84.746201 -36.761 1.998 91.7549 -0.471 -0.088796 -20.116372 1.051116 1.463029 0
69854 312.649660 -53.300 1.224 79.2288 -0.471 0.167723 31.860519 1.072375 1.711539 0
6130 189.850061 -35.168 1.395 86.4087 -0.471 -0.108155 -22.798955 1.043582 1.710711 0
22523 245.803298 30.827 1.896 112.4644 -0.471 -0.075270 -21.768969 1.116978 1.847011 0
7033 208.485075 -34.373 1.654 67.4329 -0.471 0.088564 13.864502 1.050651 1.199682 0
106624 24.137660 -11.870 2.079 90.0984 -0.471 -0.005476 -1.213640 1.014423 1.405700 0
75443 356.930033 -65.839 2.065 91.3899 -0.471 -0.110346 -24.879012 1.021517 1.431189 0
106160 349.007549 13.391 1.768 99.6034 -0.471 -0.009070 -2.267514 1.046479 1.702708 0
241 171.963983 11.452 2.013 68.1844 -0.471 -0.094048 -14.920090 1.001448 1.082813 0
10697 216.126856 46.023 2.007 95.6485 -0.470 -0.094821 -22.579794 1.085873 1.521255 0
807 159.217168 16.290 1.903 74.6027 -0.470 0.050826 8.982392 1.133151 1.222543 0
67625 75.398604 1.089 1.643 113.5868 -0.470 0.005017 1.468305 1.154443 2.028695 0
37336 260.998359 19.614 0.892 72.5671 -0.470 -0.056660 -9.686432 1.255560 1.969173 0
62766 79.965908 -20.305 1.617 72.8798 -0.470 0.044459 7.639996 1.087896 1.314520 0
104821 33.508534 -13.721 2.025 76.8515 -0.470 -0.002732 -0.500422 1.067199 1.216313 0
94449 42.607243 -21.075 1.743 78.3101 -0.470 0.019214 3.599148 1.020655 1.350106 0
72072 333.215124 -67.977 2.022 117.3825 -0.470 -0.062067 -18.896606 1.194764 1.859156 0
53372 58.085693 -80.858 1.327 69.5423 -0.470 -0.035032 -5.690670 1.064435 1.422584 0
106521 10.358194 -12.063 1.809 64.4784 -0.470 -0.119874 -17.783636 1.024946 1.087659 0
8680 180.261185 23.557 1.056 85.2045 -0.470 -0.136757 -28.346875 1.065067 2.041326 0
107126 2.824070 19.962 2.047 86.2798 -0.470 -0.095132 -20.017897 1.180088 1.357369 0
3223 224.496056 7.691 2.014 118.1416 -0.470 0.035733 10.963578 1.127137 1.875678 0
13636 196.821889 57.357 2.079 98.4778 -0.470 0.033087 8.159572 1.197488 1.536225 0
79774 322.175743 -35.269 1.135 92.3260 -0.470 -0.125022 -28.534924 1.224525 2.101706 0
100391 348.173899 -37.763 1.820 87.8803 -0.470 -0.054100 -11.637777 1.049558 1.477159 0
1635 197.339245 27.430 1.787 64.5303 -0.470 0.177913 26.419472 1.024964 1.096498 0
3181 186.647255 -19.028 1.276 92.9602 -0.470 -0.072813 -16.755911 1.073357 1.951742 0
57777 35.203787 -79.053 1.288 89.9082 -0.470 -0.003873 -0.856245 1.018623 1.875830 0
76488 52.810477 -42.670 1.777 64.6721 -0.470 -0.156159 -23.250146 1.112458 1.102314 0
4418 137.399399 20.692 2.074 103.6305 -0.469 -0.080512 -21.107920 1.093908 1.618755 0
94309 317.694012 -13.363 1.571 68.7085 -0.469 -0.110564 -17.702096 1.074338 1.261385 0
36028 248.598325 68.263 1.130 95.7198 -0.469 -0.064068 -15.270167 1.082122 2.184625 0
24938 122.599683 5.509 0.846 75.5159 -0.469 -0.085558 -15.342873 1.347793 2.134700 0
10056 174.903535 1.829 0.870 83.8607 -0.469 0.044543 9.058423 1.018411 2.318608 0
8299 207.562724 -24.997 1.293 108.7485 -0.469 -0.049096 -13.637986 1.023996 2.263620 0
25013 116.618336 40.988 1.417 102.3518 -0.469 -0.115918 -29.940870 1.044262 2.005899 0
107132 356.749287 -0.065 1.908 95.9631 -0.469 -0.080937 -19.349565 1.118290 1.570372 0
4577 202.580168 -13.307 1.294 60.7842 -0.469 -0.115242 -15.927899 1.041458 1.264197 0
33928 232.224038 78.727 2.034 77.9541 -0.469 -0.140766 -26.224365 1.002066 1.230769 0
12954 168.915928 -32.830 0.963 106.3594 -0.469 -0.015662 -4.236152 1.081130 2.725308 0
27475 123.884019 51.671 0.930 66.3660 -0.469 -0.163608 -25.126906 1.062411 1.745108 0
5612 182.429115 -31.555 1.320 106.7741 -0.469 0.049505 13.452534 1.150292 2.191878 0
69600 60.170634 -9.695 0.872 86.4760 -0.469 -0.000278 -0.058695 1.255987 2.386835 0
10856 190.974195 12.954 0.887 67.5463 -0.469 -0.178077 -27.933702 1.125357 1.840351 0
2037 183.843633 39.747 1.978 155.8158 -0.469 -0.022766 -9.736903 1.093161 2.498754 0
31150 254.997307 26.541 1.024 80.9061 -0.469 -0.110173 -21.461131 1.005716 1.981537 0
16577 233.071648 21.991 1.517 104.9263 -0.469 0.005255 1.398395 1.120332 1.969065 0
70479 63.859118 -13.501 1.160 80.3990 -0.469 0.040161 7.764407 1.039555 1.802378 0
3476 201.300741 -25.943 1.579 86.1034 -0.469 -0.153645 -32.250987 1.100548 1.575661 0
74507 45.998653 1.297 0.873 66.3219 -0.469 -0.047665 -7.314490 1.172421 1.828730 0
106621 352.443539 6.040 1.795 67.9202 -0.469 -0.114864 -18.137654 1.069504 1.151013 0
6679 136.621421 -14.582 1.723 76.6468 -0.469 -0.222910 -40.693201 1.014189 1.330572 0
107307 356.110664 -12.441 1.988 94.7836 -0.469 -0.104095 -24.519310 1.004290 1.515518 0
13183 163.828522 11.705 0.833 67.8627 -0.468 -0.093419 -14.736406 1.177821 1.941073 0
45555 269.435075 36.093 1.233 84.7922 -0.468 -0.073948 -15.238871 1.289450 1.822600 0
89341 16.136741 -31.826 1.110 66.1200 -0.468 -0.014351 -2.194217 1.007580 1.528641 0
67432 69.916679 -42.615 1.651 76.5827 -0.468 -0.020327 -3.707010 1.082405 1.363778 0
11764 233.523892 25.101 2.102 102.7439 -0.468 -0.025642 -6.653559 1.118834 1.593305 0
47217 270.072387 51.625 1.979 83.9942 -0.468 0.184348 37.561000 1.017056 1.346333 0
57121 82.483190 -41.189 1.922 63.6712 -0.468 -0.143725 -21.002186 1.026657 1.037604 0
71836 331.146910 -46.393 0.873 66.6870 -0.468 -0.083503 -12.898781 1.015337 1.839972 0
253 184.806002 8.869 1.970 114.6609 -0.468 0.002375 0.702945 1.000303 1.842952 0
84960 308.446742 -6.162 1.512 104.0666 -0.468 -0.093853 -24.729977 1.059295 1.957039 0
2088 205.351369 -2.081 1.527 57.8141 -0.468 -0.247959 -32.271610 1.083499 1.080531 0
7684 146.862674 -25.304 1.435 93.3199 -0.468 -0.100564 -23.249380 1.010431 1.814237 0
95482 25.304500 8.862 1.195 64.6745 -0.468 -0.091924 -13.687071 1.070718 1.419743 0
24907 241.926385 18.579 0.982 56.7609 -0.468 -0.113704 -14.475541 1.290903 1.433348 0
52143 83.469936 -32.627 1.152 87.4422 -0.468 -0.216966 -46.393500 1.121241 1.969827 0
6789 138.675207 2.513 1.516 94.8164 -0.468 0.033945 7.998964 1.103219 1.779556 0
6706 215.502819 41.165 2.108 69.6472 -0.468 -0.167724 -27.294761 1.114238 1.078324 1
106636 342.414184 10.336 1.882 94.1191 -0.468 -0.084640 -19.769158 1.154470 1.551958 0
835 161.552305 -21.990 1.916 90.5472 -0.468 -0.068393 -15.249681 1.120706 1.478000 0
11336 183.396909 -12.586 0.866 51.4812 -0.468 -0.045070 -5.103414 1.020488 1.428577 0
22254 243.735859 40.753 2.089 93.6691 -0.468 0.164322 38.160371 1.169057 1.457694 0
35233 205.367683 81.143 1.481 57.4132 -0.468 -0.035114 -4.532098 1.013634 1.093766 0
5337 219.802121 -6.336 1.646 64.0027 -0.468 -0.111550 -16.402409 1.183023 1.141943 0
6056 208.296075 23.869 1.442 65.9293 -0.467 -0.134834 -20.544347 1.014759 1.277729 0
80192 31.067201 -56.968 2.040 75.4169 -0.467 0.068085 12.190370 1.225176 1.188693 0
97320 330.136636 15.741 1.429 84.2206 -0.467 -0.038273 -7.823398 1.061265 1.641256 0
89516 44.090477 -18.640 1.491 65.8332 -0.467 -0.018827 -2.863640 1.009073 1.248641 0
14276 237.484774 6.972 1.739 72.3142 -0.467 0.022142 3.769465 1.111180 1.248695 0
91650 32.486093 -14.269 1.266 82.8385 -0.467 -0.082695 -16.571372 1.095941 1.748802 0
26084 198.232572 69.143 1.186 70.1507 -0.467 -0.103060 -16.917268 1.019130 1.548358 0
87726 2.223405 -5.864 0.845 74.5609 -0.467 -0.165764 -29.275389 1.197769 2.108089 0
106295 23.105570 0.561 1.913 107.5900 -0.467 -0.032805 -8.996466 1.026844 1.757645 0
13975 216.779334 -5.904 1.034 81.1085 -0.467 -0.131463 -25.685250 1.043698 1.972560 0
13880 150.849076 -16.984 0.966 63.0855 -0.467 -0.178812 -25.841091 1.036432 1.612283 0
69068 303.582534 -60.727 1.763 109.2120 -0.467 0.080994 22.613847 1.170748 1.870238 0
47062 86.473611 80.672 1.743 91.3192 -0.467 0.222340 50.083281 1.366499 1.574706 0
91592 14.262660 -48.989 1.825 90.3117 -0.467 0.060479 13.443135 1.051779 1.515957 0
11017 140.707948 -19.250 1.254 65.3046 -0.467 -0.146584 -22.081084 1.066297 1.387143 0
88834 37.427449 -45.558 2.045 93.0960 -0.467 -0.021169 -4.879934 1.108682 1.465487 0
95826 345.025436 -49.123 2.061 64.2616 -0.467 0.057094 8.435976 1.260823 1.007265 0
103636 0.252492 32.114 1.809 74.4018 -0.467 -0.042330 -7.456718 1.116047 1.255044 0
52384 273.833451 55.345 2.058 117.1817 -0.467 0.019288 5.860378 1.167600 1.838291 0
105723 32.399990 3.569 2.054 99.4488 -0.467 -0.015043 -3.753666 1.164602 1.561936 0
81893 312.448266 -18.734 1.302 94.8249 -0.467 -0.120788 -28.466271 1.064222 1.964795 0
15354 152.751492 12.361 0.866 69.2179 -0.467 -0.062616 -10.114541 1.092475 1.920555 0
3914 153.785720 -31.109 1.768 96.2683 -0.467 -0.098982 -23.753916 1.132718 1.645742 0
69580 65.839629 -25.681 1.246 82.7583 -0.467 0.192133 38.456944 1.071975 1.765361 0
6419 190.786949 6.966 1.022 77.0582 -0.467 -0.115698 -21.257343 1.044628 1.890321 0
94235 355.213161 -13.947 1.023 53.3771 -0.467 -0.110195 -13.031232 1.051892 1.308264 0
35033 106.014861 52.689 1.151 98.6855 -0.467 -0.132354 -32.722115 1.025359 2.223242 0
205 193.463269 9.414 2.088 67.1445 -0.467 -0.018058 -2.812381 1.003448 1.045125 0
11568 151.233715 -14.578 1.042 79.0350 -0.467 -0.118465 -22.437359 1.070553 1.911561 0
95677 343.679801 -43.678 1.775 67.0514 -0.467 -0.108842 -16.923326 1.019632 1.143583 0
1391 155.718315 22.364 1.927 89.8728 -0.466 -0.041003 -9.060972 1.087515 1.462491 0
8714 166.838313 -21.001 1.033 69.8252 -0.466 -0.079173 -12.923775 1.005258 1.699075 0
716 164.938970 20.825 1.950 72.8924 -0.466 -0.005757 -0.989424 1.224030 1.178269 0
91183 331.115292 -38.896 1.643 67.2631 -0.466 -0.004632 -0.722872 1.055088 1.201555 0
9461 224.707179 -14.642 1.612 94.8008 -0.466 0.056257 13.254177 1.035667 1.713274 0
22543 219.799134 62.910 1.966 93.9167 -0.466 0.117975 27.484046 1.042134 1.511102 0
49031 273.167642 60.553 2.061 110.6293 -0.466 0.057454 16.291735 1.144740 1.733959 0
13821 225.160739 5.444 1.166 80.6012 -0.466 -0.123013 -23.853935 1.025529 1.799545 0
918 194.621968 12.475 1.774 83.8471 -0.466 0.056668 11.521835 1.124149 1.430740 0
96196 49.463541 -6.905 2.037 88.5751 -0.466 -0.056472 -12.263272 1.123445 1.397473 0
90665 17.206107 -52.887 2.040 93.0052 -0.466 -0.144801 -33.341191 1.206141 1.466139 0
59688 283.542399 50.333 1.289 98.0958 -0.466 -0.048806 -11.980036 1.042975 2.045348 0
2930 193.498680 19.625 1.380 61.2401 -0.466 0.027045 3.771597 1.040582 1.220799 0
104278 334.312927 -26.987 2.057 90.3962 -0.466 0.047468 10.562802 1.165535 1.418491 1
2761 148.807578 31.999 2.070 61.7585 -0.466 -0.143407 -20.202518 1.175908 0.965784 0
100014 355.229791 3.785 1.150 77.6822 -0.466 -0.018706 -3.470264 1.149112 1.751304 0
22219 249.240250 9.125 2.011 95.4186 -0.465 0.002378 0.564569 1.033723 1.516125 0
12982 143.134436 39.893 1.608 72.2205 -0.465 -0.084331 -14.334415 1.006869 1.306832 0
71589 71.110041 -17.649 2.074 79.4573 -0.465 0.052621 10.030496 1.230143 1.241124 0
105720 23.657651 17.859 1.927 96.9058 -0.465 -0.209985 -50.793450 1.111077 1.576602 0
100012 7.192438 43.903 2.018 72.8192 -0.465 -0.213647 -36.676880 1.105679 1.154693 0
15098 234.026692 4.170 1.460 90.7808 -0.465 -0.073319 -16.398639 1.157793 1.745122 0
21674 245.500218 21.620 2.004 106.0300 -0.465 -0.026866 -7.239587 1.136765 1.687766 0
79292 348.312266 -53.374 1.341 55.6310 -0.465 -0.191792 -23.834682 1.023099 1.129783 0
80301 331.172481 -55.434 1.785 70.3911 -0.465 -0.216418 -35.671040 1.033592 1.196673 0
68159 71.538043 -39.323 1.812 70.0734 -0.465 -0.122207 -20.033628 1.029611 1.181130 0
7131 199.137485 41.456 1.639 79.7117 -0.465 -0.160371 -30.686839 1.057420 1.425812 0
68260 315.960548 -70.334 1.779 97.8951 -0.465 -0.086289 -21.128385 1.211339 1.667811 0
320 171.209927 15.310 2.041 94.7630 -0.465 -0.010466 -2.464653 1.029726 1.493555 0
90909 35.722267 -35.265 1.724 69.6880 -0.465 0.192032 31.272510 1.069526 1.209535 0
23653 240.831316 11.417 1.096 68.2572 -0.465 -0.104901 -16.663160 1.068624 1.591743 0
13687 130.004251 -8.718 1.434 72.6759 -0.465 -0.254464 -43.580882 1.070329 1.413372 0
685 171.184286 6.944 1.692 99.2233 -0.465 0.019540 4.862568 1.089047 1.741333 0
1446 168.833235 -16.698 1.610 73.9881 -0.465 -0.031505 -5.512805 1.057739 1.337909 0
30935 229.109859 70.208 1.295 65.9132 -0.465 -0.200543 -30.547429 1.005157 1.370572 0
83536 53.325032 -31.700 1.969 83.6103 -0.465 -0.103231 -20.918004 1.089888 1.344093 0
7596 208.510014 -26.296 1.359 110.2093 -0.465 -0.026382 -7.446828 1.035207 2.219271 0
99270 2.593036 33.360 1.501 78.4627 -0.464 -0.046477 -8.726370 1.005313 1.482335 0
80781 317.619914 -36.975 1.362 82.7832 -0.464 0.159027 31.842041 1.167402 1.664159 0
5058 141.212878 -18.766 1.697 81.0170 -0.464 0.093064 18.158206 1.043247 1.419064 0
66986 49.021126 -69.956 1.925 105.4739 -0.464 0.099063 26.526909 1.176413 1.717340 0
5032 221.588065 3.824 1.658 74.0897 -0.464 -0.061585 -10.794054 1.093496 1.315962 0
22502 119.042804 43.560 1.941 80.7100 -0.464 0.048872 9.492279 1.208455 1.307894 0
75141 62.676383 -9.465 1.716 78.5901 -0.464 -0.070790 -13.317258 1.024765 1.367694 0
5785 132.889557 -8.532 1.950 87.0906 -0.464 -0.110419 -23.496812 1.089325 1.407778 0
521 170.258514 -21.234 1.979 83.0325 -0.464 0.058861 11.828378 1.016642 1.330839 0
15017 119.158099 14.640 2.042 97.8803 -0.464 -0.030288 -7.414898 1.022262 1.542166 0
17066 208.862408 58.222 1.921 81.9551 -0.464 0.093338 18.465073 1.025376 1.335826 0
96142 340.447348 -35.731 1.612 60.9081 -0.464 -0.053151 -7.364117 1.064864 1.100737 0
10065 156.202584 -17.676 1.039 92.9883 -0.464 -0.110418 -25.418701 1.146285 2.253929 0
18110 222.722055 -9.198 0.959 83.6343 -0.464 0.089766 18.195941 1.138863 2.150190 0
15291 150.020988 13.967 0.859 52.3999 -0.463 -0.107258 -12.405787 1.166807 1.463126 0
102509 12.329101 7.600 1.355 84.9612 -0.463 -0.027118 -5.601829 1.123295 1.714253 0
74264 2.326154 -51.226 0.958 73.5440 -0.463 -0.011686 -2.030122 1.013701 1.890975 0
51374 87.042172 -23.167 1.815 93.7660 -0.463 -0.099883 -23.224495 1.105585 1.578797 0
14049 230.743694 31.078 1.868 66.5095 -0.463 0.109996 16.937007 1.065364 1.101453 0
504 176.266139 -13.164 1.855 64.0659 -0.463 0.051561 7.590518 1.095809 1.065196 0
54899 285.221096 58.868 0.879 76.6057 -0.463 -0.041151 -7.507542 1.036655 2.101613 0
21920 168.239332 63.278 1.377 75.9330 -0.463 -0.111822 -20.185764 1.012924 1.516066 0
91407 334.455149 -17.969 1.138 78.5500 -0.463 -0.023654 -4.447137 1.084216 1.784494 0
100881 7.633017 28.317 1.446 70.0710 -0.463 -0.127963 -20.976325 1.043088 1.355507 0
9597 206.459916 31.300 1.284 56.3201 -0.463 -0.199987 -25.223078 1.040596 1.177636 0
632 205.051587 -15.037 2.049 85.2368 -0.463 -0.158697 -32.909492 1.146644 1.340544 0
29705 243.254061 66.390 2.062 71.8339 -0.463 -0.197235 -33.310457 1.267261 1.125729 0
73503 39.097973 -33.844 0.848 64.8797 -0.463 -0.170206 -25.439367 1.042829 1.829260 0
86173 56.146010 -11.789 1.899 87.8617 -0.463 0.095905 20.625420 1.031605 1.441667 0
58181 287.566901 -63.670 1.344 94.3081 -0.463 0.013537 3.169525 1.364787 1.912695 0
105222 327.172352 -12.090 2.082 81.0170 -0.463 -0.065780 -12.834682 1.067482 1.262908 0
107377 351.428457 10.248 2.088 80.0806 -0.463 0.222396 42.791805 1.283655 1.246461 0
42032 261.808392 73.263 1.239 59.7038 -0.463 0.011702 1.582874 1.031873 1.278811 0
24523 208.398101 69.580 2.011 88.5917 -0.463 -0.015558 -3.379253 1.140176 1.407605 0
4534 206.995564 -13.987 1.343 94.3544 -0.463 0.073913 17.315445 1.037425 1.914662 0
1336 146.315261 5.617 1.941 66.8931 -0.463 0.050058 7.761191 1.017367 1.083994 0
75624 314.111211 -19.760 0.984 102.1954 -0.463 -0.076112 -19.623329 1.026280 2.578077 0
37821 101.274313 -52.115 1.082 77.5306 -0.463 -0.001390 -0.257322 1.008799 1.825171 0
67221 75.788454 -16.885 1.584 97.0470 -0.463 -0.000305 -0.073958 1.121988 1.772418 0
15489 207.417853 -29.427 0.947 54.2646 -0.462 0.223013 26.899877 1.079788 1.408247 0
99960 21.937231 -42.208 2.108 99.9910 -0.462 0.086147 21.636838 1.089485 1.548420 0
18638 122.642119 21.261 1.481 85.1695 -0.462 -0.098687 -20.445552 1.016797 1.622117 0
38009 258.688027 59.650 1.393 72.6169 -0.462 -0.003240 -0.554283 1.014370 1.438947 0
30357 117.581451 65.141 1.585 77.1117 -0.462 -0.157138 -28.895256 1.032170 1.408099 0
76192 323.022969 -22.511 0.875 70.9767 -0.462 -0.083867 -13.961385 1.145631 1.953885 0
11340 206.431530 3.330 0.989 57.4690 -0.462 -0.075760 -9.789538 1.028481 1.443475 0
1131 152.709261 17.309 1.972 112.3129 -0.462 -0.070027 -20.220119 1.073947 1.804182 0
90891 5.867739 15.128 0.942 79.4298 -0.462 -0.116699 -22.235555 1.042469 2.069564 0
103337 353.488879 -36.902 1.912 70.8943 -0.462 0.022860 3.800187 1.019594 1.158607 0
104081 21.652064 24.343 1.859 71.0154 -0.462 -0.159078 -26.499211 1.096726 1.179213 0
88961 50.752270 -23.042 2.035 94.2528 -0.462 -0.051628 -12.079271 1.096719 1.487680 0
50876 84.411897 -40.359 1.040 96.9842 -0.462 -0.077863 -18.852724 1.012003 2.349136 0
96398 310.257210 -7.954 2.059 121.6759 -0.462 -0.087668 -27.866847 1.123137 1.908097 0
12454 153.696476 36.746 1.208 83.5408 -0.462 -0.080225 -16.240050 1.035258 1.820318 0
64199 340.337359 -71.542 0.857 65.1261 -0.462 -0.034481 -5.177147 1.148988 1.822512 0
103476 352.336886 0.895 1.360 69.1047 -0.462 -0.123495 -19.909476 1.030749 1.390971 0
101443 331.832366 9.078 1.485 87.4004 -0.462 0.099281 21.216845 1.198071 1.662363 0
30389 253.939366 24.898 1.008 75.0600 -0.462 -0.007040 -1.253268 1.063988 1.859648 0
12999 233.531444 2.163 1.605 86.2470 -0.462 -0.138481 -29.126110 1.016803 1.562721 0
742 207.842730 -8.233 2.021 68.3479 -0.462 -0.021655 -3.445294 1.015577 1.083008 0
19741 173.731305 48.071 0.949 62.4356 -0.462 -0.077717 -11.092610 1.168975 1.617196 0
3704 134.916182 6.859 2.054 73.7189 -0.462 -0.187933 -32.741406 1.055435 1.157613 0
1443 174.114709 -33.295 1.980 65.6181 -0.462 -0.014562 -2.206264 1.004000 1.051526 0
23965 135.011818 35.022 0.837 57.9241 -0.461 0.040193 5.243039 1.021320 1.650477 0
68454 71.156409 -38.933 1.796 79.6891 -0.461 0.022342 4.273684 1.022478 1.350184 0
1191 153.411348 -4.794 1.738 67.9235 -0.461 -0.003752 -0.592571 1.028188 1.173205 0
36043 125.554191 78.509 1.582 67.0236 -0.461 -0.265306 -41.230623 1.036758 1.225227 0
3125 154.061765 36.663 1.985 95.4977 -0.461 -0.034694 -8.245933 1.112036 1.528250 0
2074 149.808853 0.826 1.635 76.5986 -0.461 -0.200226 -36.524518 1.020381 1.372240 0
1373 160.244271 -17.836 1.703 89.6710 -0.461 -0.059230 -13.053307 1.069885 1.567744 0
83159 328.451833 -17.516 0.935 54.3619 -0.461 0.053427 6.458282 1.123150 1.424004 0
21116 236.451321 46.794 2.008 106.5343 -0.461 0.029376 7.961302 1.021915 1.693796 0
106373 331.499990 4.433 2.060 65.2811 -0.461 0.160980 24.239156 1.529223 1.023441 0
72853 49.214055 -56.233 2.031 92.7192 -0.461 -0.049350 -11.321101 1.051021 1.465030 0
94708 325.571227 9.274 1.347 82.7193 -0.460 -0.056596 -11.321701 1.166923 1.675011 0
95992 312.539139 -4.628 1.974 77.5540 -0.460 0.115929 21.464407 1.155269 1.244841 0
87198 331.756606 18.561 1.080 62.9548 -0.460 0.330169 47.596073 1.103360 1.483660 0
1601 177.601314 35.562 1.973 107.4806 -0.460 -0.061299 -16.789838 1.004472 1.725927 0
10352 134.392547 -13.899 1.513 87.9386 -0.460 -0.074449 -16.027756 1.041836 1.652523 0
24755 161.488484 71.407 1.912 97.1257 -0.460 0.036486 8.849560 1.004419 1.587497 0
14068 229.553056 19.714 1.491 73.1516 -0.460 -0.130168 -22.468491 1.014631 1.387477 0
68825 63.338885 -31.486 1.067 63.9059 -0.460 0.052107 7.647958 1.109196 1.518979 0
56076 287.436549 -66.046 1.422 76.2616 -0.460 -0.037157 -6.742265 1.231861 1.490711 0
15840 236.826940 27.053 1.970 97.4509 -0.460 -0.141042 -34.347167 1.032441 1.565973 0
285 161.433190 3.910 2.045 89.2944 -0.460 0.125565 27.533237 1.047940 1.405842 0
3782 181.639416 -32.320 1.481 78.6604 -0.460 -0.057757 -10.877068 1.032496 1.498776 0
16503 232.693299 39.992 1.942 99.4974 -0.460 0.074036 18.484964 1.042040 1.612058 0
25656 250.854051 27.616 1.788 108.9194 -0.460 -0.016149 -4.494328 1.088578 1.849770 0
100936 33.752273 26.148 1.967 100.3049 -0.460 0.002195 0.553385 1.011261 1.613224 0
83056 46.835955 -40.961 1.966 96.1756 -0.460 0.076253 18.278326 1.014656 1.547430 0
22707 242.689117 44.508 2.073 78.3949 -0.459 0.001876 0.351851 1.216736 1.224878 0
55023 79.497440 -58.506 2.059 89.8967 -0.459 0.009918 2.192358 1.093838 1.409874 1
89073 44.569407 -9.346 1.483 73.0616 -0.459 0.000371 0.064014 1.062802 1.390387 0
22281 224.329006 56.736 1.659 78.1859 -0.459 -0.218811 -40.909454 1.007473 1.388336 0
103167 338.856342 -15.138 1.512 79.9189 -0.459 -0.101441 -19.471191 1.062749 1.502431 0
24468 249.663958 29.683 1.828 76.8893 -0.459 0.004397 0.805769 1.087540 1.289333 0
15534 132.967514 -7.488 1.172 88.7111 -0.459 0.123713 26.914701 1.000619 1.973553 0
1406 169.109904 -22.289 1.627 67.4005 -0.459 0.042112 6.588762 1.010261 1.210960 0
70250 357.854233 -59.840 0.871 52.4590 -0.459 -0.021797 -2.524484 1.008074 1.449361 0
3994 159.034537 -33.733 1.661 79.8489 -0.459 0.051555 9.885333 1.363588 1.417153 0
82421 55.263506 -5.014 1.589 75.8559 -0.459 -0.163258 -29.434804 1.051860 1.382764 0
23572 181.417705 71.602 2.051 83.8386 -0.459 -0.111179 -22.602436 1.039174 1.317563 0
17533 184.519974 46.809 1.026 81.4149 -0.459 -0.226651 -44.483739 1.059347 1.991201 0
104490 29.374944 0.282 1.804 74.4333 -0.459 -0.085419 -15.054880 1.041452 1.257846 0
104152 28.120593 2.943 1.671 68.0318 -0.459 -0.137383 -21.736379 1.067266 1.202799 0
95689 18.274325 33.891 1.474 80.2929 -0.458 -0.019538 -3.771218 1.092104 1.534074 0
70184 60.887073 -53.747 2.059 67.0851 -0.458 -0.213908 -33.279637 1.059059 1.052238 0
1645 198.058604 34.057 2.031 74.6898 -0.458 -0.052866 -9.355992 1.163383 1.180232 0
69289 308.623534 -53.261 1.128 92.1340 -0.458 -0.094618 -21.541637 1.216501 2.105585 0
38107 265.583490 34.169 2.047 75.8445 -0.458 0.002971 0.535488 1.011405 1.193225 0
68672 72.224005 -9.459 1.416 88.7390 -0.458 0.097135 21.140370 1.538669 1.739953 1
16494 213.060382 14.262 0.841 81.4801 -0.458 -0.023689 -4.653877 1.032198 2.313904 0
86132 56.236401 -12.831 2.082 75.6866 -0.458 -0.058527 -10.524013 1.256369 1.179814 0
91753 34.574183 7.588 1.267 73.4347 -0.458 0.158957 27.565233 1.272448 1.548981 0
30948 259.422697 31.391 2.042 60.7980 -0.458 0.194616 26.905724 1.267260 0.957933 0
102429 13.397510 -33.192 1.789 70.9287 -0.458 -0.153875 -25.594932 1.034397 1.204240 0
42958 108.394798 84.714 1.596 97.5664 -0.458 0.044779 10.920385 1.069009 1.774029 0
21055 121.590985 4.805 1.282 68.2720 -0.458 -0.112838 -17.928611 1.000422 1.428653 0
20161 234.655591 1.630 1.155 73.4862 -0.458 -0.226899 -39.380352 1.211981 1.651640 0
48571 86.708310 -46.079 1.784 68.1248 -0.458 -0.157935 -25.029014 1.026989 1.158830 0
91871 53.258204 -7.758 2.042 63.5758 -0.458 0.086180 12.570561 1.157139 1.001651 0
19702 242.554726 19.579 1.753 77.4397 -0.458 -0.223540 -41.315391 1.051337 1.330623 0
20110 235.040990 6.914 1.090 63.2767 -0.458 -0.251969 -36.545935 1.013047 1.481397 0
81405 338.641153 -19.741 0.834 73.4397 -0.458 0.012656 2.194942 1.109837 2.097980 0
92976 321.162369 8.514 1.352 92.3299 -0.458 0.029984 6.843806 1.108521 1.865380 0
14858 240.783078 12.732 2.015 97.8165 -0.458 -0.074568 -18.240885 1.057632 1.552403 0
41959 94.260889 -53.092 1.538 80.8953 -0.458 0.037331 7.270657 1.259276 1.504628 0
3462 138.506803 4.880 1.850 90.6640 -0.457 -0.042785 -9.554711 1.156707 1.509681 0
105850 25.402251 3.170 1.908 85.9269 -0.457 -0.055726 -11.668391 1.101583 1.405866 0
24698 246.222365 15.231 1.272 102.2421 -0.457 -0.135536 -34.963253 1.087149 2.151093 0
974 164.998459 -17.210 1.725 105.6049 -0.457 -0.071469 -19.166435 1.031805 1.831970 0
3539 141.679658 6.210 1.691 92.2856 -0.457 -0.018103 -4.129542 1.134561 1.620222 0
12006 129.487685 31.361 1.932 80.1384 -0.457 -0.039685 -7.642410 1.112910 1.301983 0
