# 13534 voids from default
# VoidID RA(deg) Dec(deg) redshift R_eff(Mpc/h) delta_min delta_avg lambda_v DensRatio Theta_eff(deg) EdgeFlag
5192 179.422676 -5.260 1.110 55.2055 -0.515 -0.089265 -10.991513 1.030421 1.276331 0
32906 255.064022 35.820 1.362 76.3469 -0.515 -0.122579 -22.272324 1.050320 1.535172 0
24419 123.779761 50.222 1.703 85.4799 -0.515 -0.011636 -2.421268 1.032851 1.494343 0
84004 59.529934 -10.039 1.761 74.1528 -0.515 -0.185406 -32.529396 1.051525 1.270589 0
71439 68.209294 -45.381 2.010 103.6831 -0.515 -0.095840 -25.141914 1.064730 1.647606 0
12844 171.113712 52.685 1.607 80.1034 -0.514 -0.168783 -32.486955 1.034551 1.450462 0
2904 160.384115 35.678 1.838 81.7649 -0.514 -0.070145 -13.838114 1.066018 1.366668 0
6231 147.257198 22.008 1.466 56.5914 -0.514 -0.159607 -20.246580 1.014123 1.084854 0
91190 339.187431 -52.505 1.943 85.4746 -0.514 -0.074748 -15.552620 1.034444 1.384178 0
72994 302.964036 -50.975 1.450 58.8249 -0.514 -0.131616 -17.489661 1.051038 1.135647 0
23388 231.693878 50.412 1.614 70.9582 -0.514 -0.191571 -31.881079 1.244753 1.281113 0
1550 198.363794 -32.381 2.028 107.9515 -0.514 -0.180217 -49.621395 1.069921 1.707349 0
1844 149.535853 15.464 1.822 73.3045 -0.514 -0.182119 -31.514595 1.008503 1.231638 0
70340 63.550181 -32.083 0.854 84.6171 -0.514 -0.186970 -38.434648 1.142302 2.374661 1
6800 202.089439 -26.506 1.351 109.0097 -0.514 -0.023755 -6.617868 1.217283 2.203879 0
12099 138.192449 43.506 2.035 136.9908 -0.514 0.007905 2.896899 1.189351 2.162450 0
93554 16.633423 15.587 0.956 83.9923 -0.514 -0.027587 -5.620653 1.024654 2.163136 0
53509 86.925204 -48.986 1.799 73.7621 -0.514 -0.088169 -15.371449 1.056686 1.248352 0
2261 173.894413 -15.488 1.375 94.2012 -0.514 -0.133881 -31.303043 1.099919 1.882346 0
782 183.467410 3.414 1.577 77.6771 -0.514 -0.171601 -31.832627 1.027199 1.422851 0
92847 4.471370 -20.731 0.947 79.1131 -0.514 -0.164164 -31.129886 1.009792 2.052543 0
95662 21.273565 30.410 1.253 110.4692 -0.514 -0.154016 -43.596945 1.068735 2.348488 1
106335 332.029711 14.368 1.659 94.3656 -0.514 -0.036687 -8.595825 1.181863 1.675799 0
24196 121.425936 30.688 1.193 76.6104 -0.514 -0.191635 -34.963942 1.079927 1.684401 0
89821 46.859422 -37.833 1.954 108.1966 -0.514 -0.080195 -22.141292 1.004603 1.746932 0
711 149.536626 6.297 2.054 91.2767 -0.514 -0.097070 -21.853414 1.137234 1.433502 0
11597 178.559723 -9.834 0.857 62.9129 -0.514 -0.153500 -22.110363 1.028951 1.759676 0
49660 271.626595 57.854 1.836 69.5259 -0.514 -0.196368 -31.889492 1.078316 1.162780 0
19792 165.114825 60.515 1.636 73.2379 -0.514 0.053389 9.228495 1.043091 1.311709 0
27889 247.333144 4.674 1.000 57.1691 -0.514 -0.219571 -28.194755 1.008447 1.424217 0
10156 197.794061 46.702 1.645 79.8047 -0.514 -0.095395 -18.279349 1.405971 1.424489 0
3333 220.473727 19.910 2.104 91.7841 -0.514 -0.055671 -12.616931 1.003451 1.422595 0
88767 344.156541 -32.533 1.034 89.8803 -0.514 -0.125806 -27.803430 1.008634 2.186410 0
4622 220.641487 -8.605 1.721 89.5027 -0.514 -0.018570 -4.083293 1.029941 1.554893 0
15916 186.190795 57.010 1.730 82.5967 -0.514 -0.170209 -33.988926 1.126457 1.430418 0
74977 53.538583 -11.315 0.920 92.4487 -0.514 -0.118072 -26.991545 1.171250 2.450258 0
28108 137.715107 62.985 1.191 56.8668 -0.514 0.138570 17.680746 1.235161 1.251779 0
30021 237.550738 58.241 1.036 77.6380 -0.514 -0.121285 -22.485280 1.115191 1.885270 0
99797 314.295559 -4.383 1.747 92.2017 -0.514 -0.149646 -34.099822 1.013328 1.587434 0
30946 248.845624 29.518 0.854 55.4226 -0.514 -0.235666 -29.155589 1.119547 1.555273 0
87248 55.302775 -19.695 1.793 89.3464 -0.514 -0.078473 -17.219143 1.279968 1.515127 0
58806 277.593730 34.775 1.628 86.0372 -0.514 -0.191539 -40.168005 1.068345 1.545451 0
103148 25.815008 39.517 2.017 87.4813 -0.514 -0.183101 -39.173309 1.020854 1.387656 0
93535 1.822763 3.607 0.895 71.1532 -0.514 -0.021920 -3.659879 1.264688 1.926506 0
106028 36.836656 -5.852 1.839 82.4792 -0.514 -0.089664 -17.874343 1.074896 1.378467 0
13012 187.584944 47.336 1.427 63.8163 -0.513 0.086584 12.686935 1.021477 1.244864 0
1368 173.761780 -34.451 1.987 108.4431 -0.513 -0.075703 -20.958263 1.235612 1.734479 0
105067 27.824299 21.745 1.613 69.0515 -0.513 -0.101060 -16.277398 1.139283 1.247242 0
111408 346.892868 3.260 1.922 114.1784 -0.513 -0.117368 -34.566222 1.005575 1.860304 0
3072 196.003570 28.339 1.545 99.3106 -0.513 -0.014161 -3.527784 1.122821 1.841895 0
75923 62.201978 -32.346 1.741 98.0577 -0.513 -0.099873 -24.503514 1.031233 1.691545 0
25817 246.163700 35.920 1.694 77.9133 -0.513 -0.015443 -2.875148 1.026410 1.366375 0
1964 199.885774 -18.252 1.616 89.0488 -0.513 -0.151603 -33.132977 1.021911 1.606419 0
111256 346.837269 2.808 1.923 81.1562 -0.513 -0.104926 -20.514897 1.005268 1.322060 0
54814 274.450235 35.960 1.492 76.8133 -0.513 -0.153489 -28.093184 1.049610 1.456648 0
72448 51.336403 -51.802 1.231 78.8905 -0.513 -0.137717 -26.026615 1.116390 1.697162 0
67772 74.765483 -27.244 1.450 117.8571 -0.513 -0.178278 -54.541151 1.006663 2.275429 0
16922 205.820303 55.437 1.776 69.5398 -0.513 -0.020282 -3.294507 1.148638 1.185673 0
89022 40.914772 -44.250 1.982 139.7369 -0.513 0.078346 29.403061 1.015274 2.237860 0
1608 159.441370 31.255 1.944 117.8461 -0.513 -0.043388 -13.272450 1.078252 1.907762 0
27049 117.736071 13.695 0.882 105.6311 -0.513 -0.015583 -4.180156 1.084754 2.890202 0
5245 198.097158 -13.025 1.191 71.7602 -0.513 -0.065859 -11.109039 1.059152 1.579010 0
25545 221.578634 65.121 2.043 145.0375 -0.513 -0.042406 -16.641945 1.239317 2.284245 1
57674 276.561196 35.034 1.514 63.2905 -0.513 -0.278026 -40.335816 1.068490 1.188854 0
110615 5.523284 -7.847 1.745 125.4175 -0.513 -0.130665 -43.071386 1.041806 2.161221 0
26637 248.444779 2.431 1.153 86.6087 -0.513 -0.113841 -24.064285 1.307374 1.949100 0
99660 6.672239 40.351 1.622 81.7218 -0.513 -0.089347 -17.615066 1.053085 1.471012 0
32039 204.159986 74.968 1.202 95.7198 -0.513 -0.041838 -9.971703 1.097173 2.093454 0
81871 24.182658 -55.626 1.599 86.1880 -0.513 -0.153138 -32.182516 1.009098 1.565006 0
92284 43.631946 -41.069 2.077 124.7653 -0.513 0.057829 18.943564 1.208454 1.947386 0
16888 134.079357 47.771 2.000 110.1171 -0.513 0.015455 4.358197 1.329380 1.754818 0
24895 182.987009 69.904 1.882 94.3182 -0.513 -0.068515 -16.043611 1.053760 1.555494 0
59102 281.943326 46.048 0.914 80.2906 -0.513 0.102078 19.702970 1.112371 2.138450 0
26157 209.746271 63.534 1.173 89.8939 -0.513 -0.177401 -39.213103 1.115127 1.999494 0
82128 59.091012 -16.506 1.674 67.3470 -0.513 -0.293248 -45.837076 1.015941 1.189642 0
71417 308.583650 -62.398 1.477 98.2354 -0.513 -0.066670 -16.392689 1.070604 1.874242 0
75881 48.992569 -14.887 0.904 77.3003 -0.513 -0.132502 -24.436506 1.002557 2.076858 0
41334 243.320770 81.739 1.715 83.9334 -0.513 -0.057258 -11.656273 1.179948 1.461217 1
78960 308.959589 -45.559 1.736 67.8332 -0.513 -0.237196 -37.397170 1.050049 1.172282 0
7258 188.018869 33.347 1.346 87.7292 -0.513 -0.169614 -36.411201 1.055923 1.777647 0
1815 181.269324 22.519 1.474 55.4401 -0.513 -0.117984 -14.602052 1.004330 1.059201 0
1110 214.972125 -6.653 2.060 102.8948 -0.513 -0.146303 -38.029845 1.118290 1.613219 0
38523 259.507800 61.210 1.590 59.6537 -0.513 -0.187109 -25.284853 1.027408 1.087109 0
18175 169.334429 37.092 0.879 83.0106 -0.513 -0.084866 -17.048705 1.177194 2.277376 1
664 206.087723 -9.880 2.043 99.6376 -0.513 -0.167800 -41.966198 1.035140 1.569403 0
106587 6.604200 -14.190 1.372 115.6547 -0.512 -0.147704 -44.176106 1.009434 2.314162 0
83613 346.065627 -51.016 1.283 60.9256 -0.512 -0.082972 -11.499877 1.101975 1.274756 0
25748 226.064569 43.553 0.859 51.8268 -0.512 -0.238202 -27.190147 1.078639 1.447227 0
92995 26.758711 -24.143 1.196 85.4266 -0.512 -0.000887 -0.184448 1.006434 1.875043 0
18060 128.260842 -14.143 1.286 69.3996 -0.512 -0.099576 -16.135536 1.024613 1.449864 0
82912 328.033282 -36.724 1.116 99.5001 -0.512 -0.010120 -2.526858 1.083460 2.291015 1
27985 110.638790 43.944 1.713 109.1240 -0.512 -0.115376 -32.182590 1.199358 1.900927 0
90867 54.612975 -21.178 2.006 100.8574 -0.512 0.014080 3.573224 1.426558 1.604732 0
4451 139.853507 -4.668 1.666 89.4175 -0.512 -0.111607 -24.513162 1.006468 1.583924 0
419 185.637348 1.217 1.734 81.5401 -0.512 -0.225195 -44.279733 1.059571 1.410208 0
19595 128.132422 -5.441 1.091 77.2000 -0.512 -0.153970 -28.351619 1.015714 1.806179 0
103925 346.798524 -38.486 1.813 90.2761 -0.512 -0.101600 -22.572654 1.095756 1.521136 0
16837 213.971606 -10.329 0.864 86.9279 -0.512 -0.155394 -32.993211 1.022795 2.416013 0
84163 29.672735 -26.558 0.954 77.4744 -0.512 -0.122841 -22.716015 1.096792 1.999346 0
71421 38.054338 -67.802 1.359 82.9100 -0.512 -0.151986 -30.488161 1.133922 1.669863 0
73635 1.218864 -59.486 0.979 67.5297 -0.512 -0.131220 -20.577518 1.189464 1.709251 0
19395 225.838045 -7.731 1.006 84.9418 -0.512 -0.150665 -31.114220 1.241060 2.107500 0
82034 49.718124 -24.489 1.326 74.5836 -0.512 -0.208106 -36.766895 1.017491 1.526374 0
2645 216.396459 -0.820 1.732 106.5158 -0.512 -0.013416 -3.635166 1.079564 1.843339 0
5288 220.866951 27.755 2.028 125.0951 -0.512 -0.082351 -27.061700 1.072149 1.978565 0
6356 152.794762 36.049 1.666 69.7346 -0.512 0.023207 3.782290 1.019540 1.235363 0
5338 198.470208 -1.590 1.164 83.1967 -0.512 -0.099690 -20.080680 1.029807 1.860051 0
41454 95.608326 -27.108 1.117 91.3832 -0.512 -0.125841 -28.370049 1.306327 2.102997 1
1800 195.917194 37.603 2.047 99.6514 -0.512 0.097043 24.274235 1.013313 1.568065 0
6401 165.388828 10.169 1.114 88.9829 -0.512 -0.075766 -16.544010 1.152101 2.052209 0
23230 239.082188 13.523 1.236 94.4290 -0.512 -0.143497 -33.648779 1.016552 2.025883 0
66430 289.451612 58.642 2.050 113.2352 -0.512 -0.221793 -64.673535 1.136368 1.780207 0
41925 266.316349 56.812 2.066 128.9981 -0.512 -0.075613 -25.780925 1.107456 2.019204 0
39378 259.498828 61.232 1.412 83.2840 -0.512 -0.149426 -30.136904 1.033304 1.636010 0
106342 358.312400 26.255 1.463 111.6578 -0.512 -0.089574 -25.683111 1.074699 2.143833 1
78517 346.188918 -47.503 0.971 63.9201 -0.512 -0.232017 -34.063051 1.237298 1.627944 0
5644 218.690135 -2.930 1.578 114.5547 -0.512 0.076292 22.557789 1.166744 2.097720 0
82577 47.488134 -48.382 2.025 123.0993 -0.512 -0.072981 -23.524184 1.140046 1.948508 0
1198 211.422997 1.233 1.870 97.9890 -0.512 -0.196444 -48.156256 1.074266 1.621635 0
7628 198.547874 23.552 1.163 87.6350 -0.511 -0.113057 -24.238866 1.092146 1.960697 0
973 155.533824 -6.086 1.778 68.7661 -0.511 -0.319123 -51.145491 1.045348 1.171951 0
84607 49.501874 -18.907 1.371 60.3954 -0.511 -0.009832 -1.348506 1.023047 1.209374 0
5777 192.941197 -0.657 1.097 57.7024 -0.511 -0.206189 -26.773102 1.019521 1.344786 0
90817 28.797380 16.159 1.061 72.4572 -0.511 -0.198181 -33.818937 1.016577 1.729286 0
89965 331.408959 17.023 1.054 90.3414 -0.511 0.128747 28.628740 1.484863 2.167723 0
73691 22.557844 -55.421 0.963 68.4585 -0.511 -0.276518 -44.079440 1.004773 1.753749 0
9687 186.986754 -34.441 1.234 106.4706 -0.511 -0.238909 -64.700733 1.096686 2.286743 0
8928 171.441269 44.044 1.526 66.8628 -0.511 -0.115009 -17.821885 1.090475 1.250094 0
23200 203.201136 56.961 1.240 77.9822 -0.511 -0.197204 -36.754437 1.012574 1.669683 0
11646 192.508677 -35.553 1.153 92.0279 -0.511 -0.177257 -40.300110 1.052569 2.071879 0
59766 277.879107 37.803 1.936 73.2120 -0.511 0.078563 13.574209 1.019526 1.188030 0
98850 20.278502 -9.580 1.113 90.3980 -0.511 0.055188 12.281037 1.012651 2.085496 0
2631 173.993522 11.047 1.275 90.2031 -0.511 -0.248861 -55.235977 1.019475 1.895376 0
13273 159.268894 42.299 1.324 76.9234 -0.511 -0.060807 -11.148609 1.016586 1.575761 0
79610 4.016434 40.379 0.869 68.0591 -0.511 -0.240850 -38.125059 1.212730 1.884418 1
27644 251.675121 40.023 2.080 111.6170 -0.511 -0.084789 -24.300660 1.138233 1.740709 0
48605 89.044933 -45.816 1.521 81.3484 -0.511 0.030464 5.973145 1.118630 1.523887 0
71563 333.267365 -67.321 1.316 90.5958 -0.511 -0.156981 -35.024886 1.037876 1.863583 0
55616 279.481992 55.974 1.248 125.6999 -0.511 0.008635 2.854202 1.089390 2.679642 0
13569 126.459232 -8.595 1.676 87.1170 -0.511 -0.054312 -11.561634 1.276941 1.537469 0
33164 115.217707 66.775 1.498 108.4206 -0.511 -0.045904 -12.705354 1.139584 2.050142 0
7092 142.198781 4.139 1.429 99.2683 -0.511 -0.176995 -44.069069 1.197668 1.934642 0
68402 304.052523 -62.616 1.290 106.7541 -0.511 -0.136854 -37.180849 1.072752 2.225705 1
6279 182.335149 -37.022 1.447 83.9350 -0.511 0.048260 9.824773 1.048464 1.622650 0
18689 140.872229 9.768 0.928 89.7362 -0.511 -0.107799 -23.778034 1.072905 2.363753 0
15132 210.369054 16.914 0.964 65.7846 -0.511 0.025472 3.870927 1.219157 1.683771 0
22492 243.588264 31.453 2.098 96.7596 -0.511 0.049890 12.046087 1.232955 1.502311 0
3575 156.069272 30.278 1.744 77.9577 -0.511 -0.109676 -20.433425 1.053984 1.343604 0
92842 3.583361 -0.402 0.866 87.0279 -0.511 -0.092223 -19.607779 1.081920 2.415689 0
24663 127.381636 51.779 1.654 88.1111 -0.511 0.014877 3.210408 1.011779 1.567237 0
23960 149.702500 66.111 1.810 106.8006 -0.511 -0.055817 -15.172445 1.089232 1.801088 0
109030 349.501583 14.370 1.527 79.0607 -0.511 -0.288305 -54.626730 1.060163 1.477475 0
108106 329.322730 -7.383 1.773 103.5166 -0.511 -0.218812 -57.290674 1.167336 1.766720 0
4324 172.768021 -6.972 1.130 73.9187 -0.511 -0.190216 -33.246976 1.127527 1.687092 0
89391 53.984913 -14.473 1.797 79.6046 -0.511 0.040083 7.657424 1.347790 1.348250 0
75099 62.831201 -22.488 1.463 72.9508 -0.511 -0.119422 -20.545624 1.020002 1.400433 0
109871 327.645319 -9.656 2.043 78.2100 -0.511 -0.152742 -28.567512 1.051864 1.231707 0
100979 6.822542 15.101 1.138 105.2515 -0.511 -0.171126 -45.707724 1.146138 2.390511 0
72569 56.379722 -43.875 1.089 62.8916 -0.511 -0.208218 -29.979922 1.020942 1.473438 0
85665 308.443568 -17.452 1.501 81.7613 -0.511 0.037709 7.438800 1.104193 1.544138 0
20011 145.488342 -23.484 0.859 60.6029 -0.511 -0.180955 -24.920849 1.192820 1.692617 0
90765 311.070217 -33.964 2.008 101.1346 -0.511 -0.209778 -53.412047 1.165462 1.608032 0
528 165.028150 13.065 1.865 91.6559 -0.510 -0.027000 -6.108888 1.008845 1.519151 0
31203 257.188598 24.788 1.531 82.6368 -0.510 0.018894 3.775054 1.063763 1.541643 0
41384 95.200120 -25.062 1.298 85.4313 -0.510 -0.116633 -24.252907 1.342265 1.772978 0
1957 186.060011 -17.551 1.447 80.5710 -0.510 0.011058 2.143313 1.042369 1.557582 0
94556 15.150653 -18.604 1.031 86.1018 -0.510 -0.075075 -15.758406 1.053433 2.098317 0
751 197.983139 -18.271 1.936 134.6699 -0.510 -0.075937 -27.263366 1.042685 2.185196 0
109658 7.371230 -6.378 1.580 102.6564 -0.510 -0.132273 -34.287525 1.107570 1.878037 0
54110 274.179379 39.533 1.626 90.7079 -0.510 0.028668 6.405726 1.068918 1.630789 0
11588 152.568507 21.166 1.104 65.2077 -0.510 -0.165494 -24.885161 1.146228 1.513426 0
110595 4.564361 25.097 2.017 114.9383 -0.510 -0.168072 -49.894427 1.047183 1.823271 0
2157 216.438569 -0.446 1.917 80.2010 -0.510 -0.146885 -28.313403 1.122052 1.308778 0
74658 7.714975 -63.774 1.402 78.8190 -0.510 -0.061021 -11.519516 1.066205 1.555432 0
19328 229.083160 45.386 1.861 116.5232 -0.510 -0.029298 -8.841580 1.014318 1.933618 0
1821 155.282533 29.971 2.023 104.3121 -0.510 -0.072660 -19.199758 1.159621 1.651994 0
1181 210.562729 5.020 1.873 102.4895 -0.510 -0.144381 -37.353069 1.115198 1.694535 0
105975 20.986964 -7.116 1.406 92.4593 -0.510 -0.124030 -28.357388 1.108740 1.821180 0
11594 163.732552 38.946 1.251 58.6466 -0.510 -0.077093 -10.207222 1.013371 1.248216 0
109297 359.681186 7.067 1.505 88.8033 -0.510 -0.130660 -28.461542 1.044530 1.674805 0
71 178.335241 -1.923 2.025 69.6542 -0.510 -0.158898 -25.861515 1.201967 1.102558 0
3876 188.107335 13.555 1.188 82.2607 -0.510 -0.153078 -30.418944 1.008799 1.813667 0
3399 177.395278 -12.764 1.204 82.9350 -0.510 -0.000023 -0.004524 1.187081 1.811358 0
97260 49.005797 -8.848 1.836 79.5638 -0.510 -0.067092 -12.809490 1.020589 1.330849 0
111385 350.678909 -12.720 1.919 128.0838 -0.510 -0.104346 -35.275281 1.023719 2.089223 0
359 163.858370 -3.785 1.892 76.1309 -0.510 -0.191724 -34.717641 1.011254 1.251521 0
109175 353.480479 21.448 1.626 86.1199 -0.510 -0.090225 -18.943095 1.140715 1.548123 0
88146 25.643865 -35.712 1.238 92.6683 -0.510 -0.217805 -49.932733 1.003041 1.985508 0
2296 185.026923 -6.267 1.257 93.1206 -0.510 -0.074450 -17.168059 1.050708 1.975103 0
18422 135.919066 25.461 1.158 65.0215 -0.510 -0.212111 -31.785618 1.001505 1.459051 0
1030 204.639514 -6.224 1.818 105.2436 -0.510 -0.141152 -37.698263 1.184629 1.770355 0
772 182.805182 16.320 1.726 63.2559 -0.510 0.065070 9.434127 1.010457 1.097026 0
18082 232.553300 22.507 1.435 92.3250 -0.510 -0.002918 -0.666075 1.085372 1.794161 0
18289 184.333842 54.262 1.343 72.9074 -0.510 -0.102969 -17.702381 1.069992 1.479570 0
61781 312.420748 -73.994 1.185 89.4828 -0.510 0.050679 11.140779 1.291189 1.976565 0
34337 254.866146 54.763 1.701 96.3113 -0.510 -0.097524 -23.416644 1.052028 1.684568 0
109510 18.297808 22.591 1.915 110.6155 -0.510 0.040594 11.509185 1.009719 1.805986 0
78337 58.445118 -13.103 1.400 68.5889 -0.510 -0.057416 -9.173561 1.061233 1.354759 0
79117 1.658365 -52.131 1.122 89.9418 -0.509 -0.176638 -39.069601 1.023471 2.063385 0
1531 189.212757 29.116 1.724 94.3786 -0.509 -0.011427 -2.677800 1.011696 1.638006 0
4846 227.630253 -8.362 2.035 85.6576 -0.509 -0.123988 -25.864152 1.032139 1.352209 0
30067 112.970504 48.855 1.259 68.5173 -0.509 -0.195910 -31.262082 1.036509 1.451609 0
26036 245.564544 36.863 1.559 80.1776 -0.509 -0.125999 -24.279004 1.032326 1.479159 0
66168 74.487304 -18.147 1.047 88.0220 -0.509 -0.272916 -58.821765 1.013652 2.120896 0
96513 348.414821 -49.711 1.860 76.0562 -0.509 -0.272566 -49.298447 1.101892 1.262572 0
76711 320.681583 -55.929 1.576 85.5064 -0.509 -0.078116 -16.260575 1.012083 1.566467 0
39927 258.708460 49.755 0.867 59.5987 -0.509 -0.059097 -7.977218 1.050079 1.653381 0
86017 47.821133 -37.590 1.731 96.6627 -0.509 -0.148160 -35.730688 1.058105 1.673284 0
110067 356.070644 24.723 1.853 87.3299 -0.509 -0.056809 -12.128712 1.166375 1.452984 0
1274 167.858859 9.297 1.503 60.7461 -0.509 -0.207692 -28.684121 1.009573 1.146625 0
80092 42.315664 -51.713 1.718 79.8016 -0.509 -0.146819 -28.131680 1.092763 1.387522 0
88594 318.073768 -34.277 1.612 81.7953 -0.509 0.081131 16.012653 1.403813 1.478045 0
773 168.948358 -9.232 1.719 75.1391 -0.509 -0.156110 -27.827139 1.014999 1.306379 0
38158 253.906026 67.945 1.811 108.6249 -0.509 0.013347 3.702544 1.052641 1.831144 0
52559 273.314390 52.002 1.260 69.7368 -0.509 0.007956 1.296673 1.073353 1.477032 0
2628 151.845866 9.493 1.579 71.2508 -0.509 -0.133968 -22.405261 1.054200 1.304194 0
69875 300.356127 -63.693 2.018 135.9653 -0.509 0.038055 13.820560 1.157027 2.156036 0
69242 68.474724 -38.195 1.077 71.9656 -0.509 -0.192983 -32.663957 1.034546 1.699560 0
100097 26.910251 -22.098 1.367 87.4813 -0.509 -0.106557 -22.797156 1.002550 1.754905 0
22005 196.390421 44.412 0.842 51.9299 -0.509 -0.253026 -28.951178 1.052492 1.472769 0
3196 216.899601 -13.399 1.714 104.0562 -0.509 -0.061460 -16.192437 1.032191 1.811868 0
99169 36.913521 -3.996 1.452 69.0754 -0.509 -0.096800 -15.597780 1.021760 1.332670 0
74297 317.293228 -51.815 1.248 91.9163 -0.509 -0.033124 -7.520002 1.063224 1.958747 0
75245 308.918258 -19.115 0.938 83.8679 -0.509 -0.206990 -42.098195 1.151618 2.190753 0
64750 64.680885 -67.859 2.005 88.4592 -0.509 -0.075369 -16.341201 1.348163 1.407752 0
28334 230.577407 62.589 1.322 89.3722 -0.509 -0.077806 -17.078850 1.072327 1.832684 0
2976 159.387337 -37.246 1.926 122.9830 -0.509 -0.070443 -22.680404 1.150855 2.001441 0
24154 126.401451 51.325 1.613 84.7594 -0.509 -0.060690 -12.500893 1.007821 1.530943 0
40269 96.829332 -47.796 1.840 100.9565 -0.509 -0.016319 -4.146246 1.275460 1.686548 0
110527 0.434433 13.610 1.710 96.9672 -0.509 -0.082716 -20.023448 1.125720 1.690869 0
14466 136.545090 -13.023 1.197 90.8037 -0.509 -0.136366 -30.509253 1.041943 1.991682 0
75536 54.791719 -10.666 1.046 78.6037 -0.509 -0.160742 -30.245568 1.080888 1.896442 0
9173 139.766494 7.962 1.347 100.4535 -0.509 -0.021467 -5.421563 1.116233 2.034613 0
188 197.373877 6.227 2.051 112.4975 -0.509 -0.097462 -28.197352 1.290642 1.768033 0
6277 156.086600 19.789 1.256 67.6812 -0.509 -0.206038 -32.397277 1.076532 1.436636 0
21871 247.228748 11.185 2.043 123.8015 -0.509 -0.007721 -2.505863 1.077578 1.950078 0
73079 54.772116 -31.914 0.927 125.0646 -0.509 -0.092545 -30.402822 1.165069 3.296261 0
33520 258.570015 38.262 2.063 87.1545 -0.509 0.028426 6.054264 1.028767 1.365383 0
1791 170.914290 -18.229 1.461 94.3155 -0.509 -0.121326 -28.408774 1.021730 1.812651 0
20637 236.186492 11.765 1.245 114.9380 -0.509 -0.085308 -25.324940 1.073528 2.454092 0
71030 328.881332 -71.964 1.611 76.6899 -0.509 0.029987 5.478050 1.077443 1.386230 0
40861 265.699751 29.799 2.043 91.9448 -0.508 -0.145898 -33.134596 1.041155 1.448197 0
29880 108.735324 49.014 2.041 84.7625 -0.508 -0.198196 -40.826160 1.254767 1.335797 0
64391 302.134679 -64.467 1.113 74.4574 -0.508 -0.026473 -4.667503 1.396329 1.718204 0
3352 194.074978 -5.841 1.277 81.0669 -0.508 -0.145889 -28.486174 1.273488 1.701243 0
17605 177.913177 59.487 1.634 57.9887 -0.508 -0.123704 -16.158283 1.082853 1.039250 0
92564 40.106652 -23.335 1.399 74.4390 -0.508 -0.151433 -26.691934 1.077838 1.470662 0
43138 93.004087 -44.455 2.006 72.8891 -0.508 -0.350353 -60.214407 1.023663 1.159739 0
80802 4.107822 41.012 0.891 75.0029 -0.508 -0.167987 -29.879230 1.205655 2.036443 0
111442 351.969349 -16.619 1.993 117.8103 -0.508 -0.001303 -0.398490 1.002924 1.881244 0
11195 185.550401 18.508 0.903 81.6501 -0.508 -0.070446 -13.874060 1.035718 2.195358 0
25235 246.816799 19.787 1.435 72.8236 -0.508 -0.153168 -26.296359 1.111262 1.415613 0
15458 142.006183 47.989 1.920 107.5511 -0.508 0.025891 7.097106 1.132288 1.753394 0
109204 353.087076 25.275 1.770 78.5908 -0.508 -0.186991 -35.177706 1.017303 1.342729 0
109856 2.894417 13.947 1.620 112.1707 -0.508 -0.052242 -15.061702 1.167391 2.020539 0
13129 224.647826 7.164 1.284 99.2228 -0.508 -0.075830 -18.870250 1.127218 2.074902 0
71402 67.590116 -31.403 1.224 91.4577 -0.508 -0.068107 -15.369476 1.165159 1.975159 0
18514 135.262533 -3.872 0.975 61.9445 -0.508 -0.101044 -14.286139 1.055066 1.573089 0
8546 152.749310 -2.781 1.099 101.0063 -0.508 0.027035 6.872916 1.017293 2.351619 0
2556 210.414566 -19.793 1.729 108.3497 -0.508 -0.057362 -15.864293 1.170172 1.877003 0
102464 339.997023 -33.379 1.580 92.2031 -0.508 -0.144956 -33.031643 1.049577 1.686514 0
36164 258.781240 20.820 1.129 91.9353 -0.508 0.025782 5.854548 1.004777 2.099749 0
97768 352.190774 3.834 1.004 81.1516 -0.508 -0.032721 -6.397121 1.048504 2.016227 0
77581 30.204576 -48.247 1.149 76.1702 -0.508 -0.186924 -33.869379 1.118515 1.718703 0
75975 24.136939 -43.295 0.871 73.8391 -0.508 -0.102514 -17.894734 1.061716 2.040066 0
2445 144.612867 -5.152 1.783 96.3611 -0.508 -0.076411 -18.358484 1.037444 1.639462 0
3245 220.187163 -10.452 1.844 91.7762 -0.508 -0.089864 -20.363998 1.258302 1.531032 0
92287 326.216510 -46.800 2.037 113.8225 -0.508 -0.155767 -45.703434 1.190916 1.795905 0
9108 144.498967 32.163 1.580 79.7933 -0.508 -0.100327 -19.221025 1.058398 1.459533 0
62941 79.736386 -22.608 1.492 55.2165 -0.508 -0.229172 -28.225611 1.111209 1.046990 0
8798 177.278098 47.181 1.686 83.3594 -0.508 -0.144995 -29.275063 1.018356 1.466044 0
27847 244.529912 44.622 1.331 81.0958 -0.508 -0.064694 -12.637613 1.032700 1.655247 0
224 177.690852 8.554 1.941 106.7303 -0.508 0.038020 10.326547 1.075042 1.729720 0
916 173.558552 5.303 1.598 69.4303 -0.508 -0.056545 -9.167611 1.027406 1.261217 0
68996 300.107871 -63.022 1.664 90.4251 -0.508 0.155829 34.689370 1.128254 1.602701 0
1507 196.074743 -21.457 1.661 54.4261 -0.508 0.028584 3.460166 1.221530 0.965840 0
26305 238.737170 37.095 1.125 86.7266 -0.508 -0.259230 -54.886859 1.042905 1.986196 0
